X,Y,id,
3250,-1250,"8521"
3500,6000,"8599"
3500,5750,"8600"
3500,5500,"8601"
3500,5250,"8602"
3500,5000,"8603"
3500,4750,"8604"
3500,4500,"8605"
3500,4250,"8606"
3500,4000,"8607"
3500,3750,"8608"
3500,3500,"8609"
3500,3250,"8610"
3500,3000,"8611"
3500,2750,"8612"
3500,2500,"8613"
3500,2250,"8614"
3500,2000,"8615"
3500,1750,"8616"
3500,1500,"8617"
3500,1250,"8618"
3500,1000,"8619"
3500,750,"8620"
3500,500,"8621"
3500,250,"8622"
3500,0,"8623"
3500,-250,"8624"
3500,-500,"8625"
3500,-750,"8626"
3500,-1000,"8627"
3500,-1250,"8628"
3750,6000,"8706"
3750,5750,"8707"
3750,5500,"8708"
3750,5250,"8709"
3750,5000,"8710"
3750,4750,"8711"
3750,4500,"8712"
3750,4250,"8713"
3750,4000,"8714"
3750,3750,"8715"
3750,3500,"8716"
3750,3250,"8717"
3750,3000,"8718"
3750,2750,"8719"
3750,2500,"8720"
3750,2250,"8721"
3750,2000,"8722"
3750,1750,"8723"
3750,1500,"8724"
3750,1250,"8725"
3750,1000,"8726"
3750,750,"8727"
3750,500,"8728"
3750,250,"8729"
3750,0,"8730"
3750,-250,"8731"
3750,-500,"8732"
3750,-750,"8733"
3750,-1000,"8734"
3750,-1250,"8735"
4000,6000,"8813"
4000,5750,"8814"
4000,5500,"8815"
4000,5250,"8816"
4000,5000,"8817"
4000,4750,"8818"
4000,4500,"8819"
4000,4250,"8820"
4000,4000,"8821"
4000,3750,"8822"
4000,3500,"8823"
4000,3250,"8824"
4000,3000,"8825"
4000,2750,"8826"
4000,2500,"8827"
4000,2250,"8828"
4000,2000,"8829"
4000,1750,"8830"
4000,1500,"8831"
4000,1250,"8832"
4000,1000,"8833"
4000,750,"8834"
4000,500,"8835"
4000,250,"8836"
4000,0,"8837"
4000,-250,"8838"
4000,-500,"8839"
4000,-750,"8840"
4000,-1000,"8841"
4000,-1250,"8842"
4250,6000,"8920"
4250,5750,"8921"
4250,5500,"8922"
4250,5250,"8923"
4250,5000,"8924"
4250,4750,"8925"
4250,4500,"8926"
4250,4250,"8927"
4250,4000,"8928"
4250,3750,"8929"
4250,3500,"8930"
4250,3250,"8931"
4250,3000,"8932"
4250,2750,"8933"
4250,2500,"8934"
4250,2250,"8935"
4250,2000,"8936"
4250,1750,"8937"
4250,1500,"8938"
4250,1250,"8939"
4250,1000,"8940"
4250,750,"8941"
4250,500,"8942"
4250,250,"8943"
4250,0,"8944"
4250,-250,"8945"
4250,-500,"8946"
4250,-750,"8947"
4250,-1000,"8948"
4250,-1250,"8949"
4500,6000,"9027"
4500,5750,"9028"
4500,5500,"9029"
4500,5250,"9030"
4500,5000,"9031"
4500,4750,"9032"
4500,4500,"9033"
4500,4250,"9034"
4500,4000,"9035"
4500,3750,"9036"
4500,3500,"9037"
4500,3250,"9038"
4500,3000,"9039"
4500,2750,"9040"
4500,2500,"9041"
4500,2250,"9042"
4500,2000,"9043"
4500,1750,"9044"
4500,1500,"9045"
4500,1250,"9046"
4500,1000,"9047"
4500,750,"9048"
4500,500,"9049"
4500,250,"9050"
4500,0,"9051"
4500,-250,"9052"
4500,-500,"9053"
4500,-750,"9054"
4500,-1000,"9055"
4500,-1250,"9056"
4750,6000,"9134"
4750,5750,"9135"
4750,5500,"9136"
4750,5250,"9137"
4750,5000,"9138"
4750,4750,"9139"
4750,4500,"9140"
4750,4250,"9141"
4750,4000,"9142"
4750,3750,"9143"
4750,3500,"9144"
4750,3250,"9145"
4750,3000,"9146"
4750,2750,"9147"
4750,2500,"9148"
4750,2250,"9149"
4750,2000,"9150"
4750,1750,"9151"
4750,1500,"9152"
4750,1250,"9153"
4750,1000,"9154"
4750,750,"9155"
4750,500,"9156"
4750,250,"9157"
4750,0,"9158"
4750,-250,"9159"
4750,-500,"9160"
4750,-750,"9161"
4750,-1000,"9162"
4750,-1250,"9163"
5000,6000,"9241"
5000,5750,"9242"
5000,5500,"9243"
5000,5250,"9244"
5000,5000,"9245"
5000,4750,"9246"
5000,4500,"9247"
5000,4250,"9248"
5000,4000,"9249"
5000,3750,"9250"
5000,3500,"9251"
5000,3250,"9252"
5000,3000,"9253"
5000,2750,"9254"
5000,2500,"9255"
5000,2250,"9256"
5000,2000,"9257"
5000,1750,"9258"
5000,1500,"9259"
5000,1250,"9260"
5000,1000,"9261"
5000,750,"9262"
5000,500,"9263"
5000,250,"9264"
5000,0,"9265"
5000,-250,"9266"
5000,-500,"9267"
5000,-750,"9268"
5000,-1000,"9269"
5000,-1250,"9270"
